client_device_id, server_device_id, phone_vendor, bt_version, bt_vendor, mtu, comm_method, conn_int, latency_op_return,group_ts
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1591406,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1155885,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,995469,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,862240,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,926093,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,860677,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,825365,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,876719,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,908020,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,892760,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1099011,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1020938,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,840833,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,916771,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1218854,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,929219,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1085261,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1016771,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,911354,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,830521,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,913386,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,889167,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,869218,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,842760,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,365797693,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3718230,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2999740,20200626001014
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3786458,20200626001014
