client_device_id, server_device_id, phone_vendor, bt_version, bt_vendor, mtu, comm_method, conn_int, jitter,group_ts
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,126813033,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,229742418,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,362937171,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,653031992,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1656836206,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,2890150965,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,3268203346,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,3639933123,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,4010086233,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,4400573563,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,4635488326,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,5370423503,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,6486644761,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,7599941330,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,8713498941,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,9473911569,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,10553624124,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,11326105659,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,12423979727,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,13538900098,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,14649182449,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,15749696048,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,16501889612,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,17623151495,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,18736803116,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,19848578435,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,20963285578,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,22078398085,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,23192714654,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,24300603514,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,25189264332,20200626022524
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,26162679064,20200626022524
