client_device_id, server_device_id, phone_vendor, bt_version, bt_vendor, mtu, comm_method, conn_int, latency_op_return,group_ts
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1527761,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,995782,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,921875,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,875677,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,723646,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,830312,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,805053,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,911458,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,814896,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,830104,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,918282,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,803698,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,793645,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,779011,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1181927,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,833125,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,925625,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,913437,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,720573,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,797448,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,804948,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,809323,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,848021,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,795156,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,412068791,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2384375,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2352657,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2411824,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2800260,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2647032,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3293646,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3002500,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3131094,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2181094,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1934480,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3131983385,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2860364,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3690834,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2524948,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2314532,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3193959,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2146042,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1420834,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1747083,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1445312,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1253386,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1965064935,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3250209,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2628490,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,5912345,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3401146,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3230626,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2804636,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3574584,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1574167,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1399636,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1724375,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1499271,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,459983743,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3398438,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3493907,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3532344,20200626002830
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3567187,20200626002830
