client_device_id, server_device_id, phone_vendor, bt_version, bt_vendor, mtu, comm_method, conn_int, latency_op_return,group_ts
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1467656,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,991875,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,861614,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,876667,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,806979,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,897657,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,802553,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,806823,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,757552,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,860678,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,925729,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,848803,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,803073,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,820834,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1185990,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,867240,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,987552,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,935000,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,852708,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,803750,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,816146,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,819844,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,817188,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,840156,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,406232072,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2444896,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2328646,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2193646,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3944272,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1872552,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2088438,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2718386,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2113490,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2503438,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2369583,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1624860162,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2143438,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2285313,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2358750,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1907968,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1782917,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2358594,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2222136,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1922500,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1914375,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2551199,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2591875,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1458116500,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3656094,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3802240,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3143490,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3090834,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3534583,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3015730,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3536563,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3642448,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3439272,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3165834,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3632239,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3439792,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3385313,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1803058253,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3605522,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3095157,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,4202501,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2915312,20200626001331
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3848282,20200626001331
