client_device_id, server_device_id, phone_vendor, bt_version, bt_vendor, mtu, comm_method, conn_int, jitter,group_ts
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1179114,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,87117248,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,94118186,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,137979649,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,145101473,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,186966373,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,193546582,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,236846482,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,242993618,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,286066747,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,329276960,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,335401075,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,378068006,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,384425455,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,428319522,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,435288272,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,925912592,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,932521707,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,939010250,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,945755927,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1297370389,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1304146015,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1310173724,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1317953360,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1669098812,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1675553031,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1682367511,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2036372598,20200626001444
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2043067755,20200626001444
