client_device_id, server_device_id, phone_vendor, bt_version, bt_vendor, mtu, comm_method, conn_int, latency_op_return,group_ts
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,75378862,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,96997458,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,146107150,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,243429348,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,145121629,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,97200843,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,148102879,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1262950178,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,617293863,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,247257108,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,370833266,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,370078943,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,494673278,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,370570401,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,865701128,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1111650006,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,990434683,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,494263070,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,370686235,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,370605245,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,246597473,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,370623266,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,865584565,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1113138652,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1112587298,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,246141744,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,247248566,20200626011514
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,370237016,20200626011514
