client_device_id, server_device_id, phone_vendor, bt_version, bt_vendor, mtu, comm_method, conn_int, jitter,group_ts
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,32871149,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,39056358,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,83496206,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,89324019,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,134818764,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,140000483,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,181072987,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,187442311,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,424892647,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,431170772,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,474587547,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,480613329,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,524491823,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,530515313,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,574207609,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,582043912,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,623487666,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,630945115,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,673756109,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,678811526,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,723059551,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,765101118,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,770959660,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,814365290,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,820325551,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,863094826,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1676201990,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,1682186678,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2049648850,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2056350570,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2062953122,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2069964529,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2421575346,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2428487430,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2434825295,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,2441311181,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3165276409,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3172596983,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3179119484,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3535506342,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3541671551,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3547904833,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3554109729,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3906924244,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3912873723,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3919668255,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,3926862214,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,4401481220,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,4407641221,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,4414195544,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,4652032964,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,4659007496,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,4665928173,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,4672605049,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,5024251386,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,5030261074,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,5036377637,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,5044299669,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,5765203595,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,5771028075,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,5777629065,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,6133216288,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,6138026810,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,6507175648,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,6513291326,20200626001122
NPN25.137-33, OPSS28.85-17-6, unknown, unknown, unknown,250, write_cmd,2,6514889608,20200626001122
