client_device_id, server_device_id, phone_vendor, bt_version, bt_vendor, mtu, comm_method, conn_int, latency_op_return,group_ts
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,122513294,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,96598603,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,97052197,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,293397634,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,95970686,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,193788405,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,244423462,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,741831063,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,742914137,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,741793042,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,741428981,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1113296777,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,741814917,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,741482417,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1113462402,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,370345297,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,370791131,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,373353422,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,367756859,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,370418682,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,370511703,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,740432678,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1115089434,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1112992195,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1117124538,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,737941219,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,740679865,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,743580230,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1111919642,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1113716934,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1112925215,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,742027730,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,865721961,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,617526885,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1113130580,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1120966622,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,733842990,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,742415908,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,742045386,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1113021882,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,742439397,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1112609486,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1113921621,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1113537194,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1113150059,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1113317142,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1113083444,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1111440528,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,620303760,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,247113826,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,371116756,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,370930089,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,370508631,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,246484296,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,743370647,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1111836622,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1114155215,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1113503392,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1113503340,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1113179382,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1113215944,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,1113086360,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,371078215,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,370727537,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,370692901,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,370834985,20200626021112
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_req,2,247220232,20200626021112
