client_device_id, server_device_id, phone_vendor, bt_version, bt_vendor, mtu, comm_method, conn_int, jitter,group_ts
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,43206462,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,49279796,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,93938915,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,148134025,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,153311213,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,201570749,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,210808823,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,246499139,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,256670390,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,299756592,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,308878676,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,388113893,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,388861913,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,604510789,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,618149072,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,645063762,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,645833814,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,713061008,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,720827259,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,749780126,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,757744190,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,801863621,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,808584664,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,853818574,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,881335869,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,1085357347,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,1477644314,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,1484849002,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,1492156503,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,1502604368,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,2214981627,20200626005117
NPN25.137-33, QQ1A.191205.008, unknown, unknown, unknown,250, write_cmd,2,2595473592,20200626005117
