client_device_id, server_device_id, phone_vendor, bt_version, bt_vendor, mtu, comm_method, conn_int, jitter
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,488042288
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,938424572
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,1387923471
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,1838436745
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,2288097780
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,2739728033
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,3233260895
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,3729246257
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,4179046093
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,4629140721
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,5079566339
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,5529049457
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,5629536186
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,5758026980
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,5771288596
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,5785234951
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,5806982974
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,5890059232
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,5903533661
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,5917648454
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,5937211164
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,5950835228
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,6032637476
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,6047149821
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,6068192063
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,6171674938
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,6184585460
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,6211026139
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,6224806610
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,6297135002
PPR1.180610.011.A505USQS3ASL4, OPSS28.85-17-6, unknown, unknown, unknown, 515, write_cmd,0,6311854066
