client_device_id, server_device_id, phone_vendor, bt_version, bt_vendor, mtu, comm_method, conn_int, jitter
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,591146
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,1602396
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,2132084
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,2577500
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,2985625
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,3405209
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,3799011
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,4251407
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,4789115
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,5149428
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,5466251
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,5803542
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,8190418
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,8846668
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,133695274
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,134613243
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,229741846
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,230631221
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,231171325
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,231591794
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,232013304
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,233100232
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,233572680
OPSS28.85-17-6, QQ1A.191205.008, unknown, unknown, unknown, 23, write_cmd,0,233964867
