client_device_id, server_device_id, phone_vendor, bt_version, bt_vendor, mtu, comm_method, conn_int, latency_op_return
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,2121198
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,1118021
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,572396
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,409687
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,408333
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,396979
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,363178
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,362136
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,352760
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,352500
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,354843
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,354792
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,354323
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,357917
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,392083
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,367031
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,340937
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,339218
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,347448
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,326458
QQ1A.191205.008, OPSS28.85-17-6, unknown, unknown, unknown, 23, write_cmd,0,331302
